flash,ram,text,code,rodata,data,bss,dec,hex,filename,filename
706,864,706,706,0,0,864,1570,`622,prf.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
369,0,369,276,93,0,0,369,`171,comm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1094,0,1094,1030,64,0,0,1094,`446,comm_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2498,2032,2498,2150,348,0,2032,4530,`11b2,sdp_common.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1406,0,1406,928,478,0,0,1406,`57e,sdp_comm_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
32,0,32,32,0,0,0,32,`20,ble_ui.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1822,32,1822,1706,116,0,32,1854,`73e,gapc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
13292,0,13292,11988,1304,0,0,13292,`33ec,gapc_smp.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2245,8,2245,2064,181,0,8,2253,`8cd,l2cc_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1504,120,1504,1212,292,0,120,1624,`658,gapm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1634,0,1634,1438,196,0,0,1634,`662,gapm_actv.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2446,0,2446,2252,194,0,0,2446,`98e,gapm_adv.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1602,0,1602,1596,6,0,0,1602,`642,gapm_scan.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1277,0,1277,1198,79,0,0,1277,`4fd,gapm_smp.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1053,1,1053,242,811,0,1,1054,`41e,gapm_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1602,0,1602,1570,32,0,0,1602,`642,attm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
3048,0,3048,2986,62,0,0,3048,`be8,attm_db.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1664,32,1664,1536,128,0,32,1696,`6a0,gattc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
724,0,724,724,0,0,0,724,`2d4,gattc_svc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
322,56,322,194,128,0,56,378,`17a,gattm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
166,1,166,138,28,0,1,167,`a7,gattm_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
234,12,234,234,0,0,12,246,`f6,l2cm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
96,48,96,96,0,0,48,144,`90,kernel.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
332,36,332,248,84,0,36,368,`170,kernel_event.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
990,0,990,904,86,0,0,990,`3de,kernel_mem.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
870,168,870,750,120,0,168,1038,`40e,kernel_task.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
247,0,247,230,17,0,0,247,`f7,kernel_timer.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
288,24,288,260,28,0,24,312,`138,common_djob.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
721,20,721,684,37,0,20,741,`2e5,common_time.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1283,6,1277,1218,59,6,0,1283,`503,common_utils.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
380,12,380,380,0,0,12,392,`188,ble_aes.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
134,0,134,134,0,0,0,134,`86,ble_aes_c1.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
484,0,484,452,32,0,0,484,`1e4,ble_aes_cmac.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
96,0,96,96,0,0,0,96,`60,ble_aes_f4.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
355,0,355,334,21,0,0,355,`163,ble_aes_f5.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
168,0,168,168,0,0,0,168,`a8,ble_aes_f6.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
112,0,112,112,0,0,0,112,`70,ble_aes_g2.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
248,0,248,248,0,0,0,248,`f8,ble_aes_rpa.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2448,0,2448,760,1688,0,0,2448,`990,hci_msg.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
356,0,356,212,144,0,0,356,`164,app_comm.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2026,0,2026,1788,238,0,0,2026,`7ea,app_sec.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
244,0,244,244,0,0,0,244,`f4,prf_utils.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1910,0,1910,1686,224,0,0,1910,`776,gapc_hci.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
325,0,325,322,3,0,0,325,`145,gapc_sig.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1467,0,1467,1348,119,0,0,1467,`5bb,l2cc_sig.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
3891,0,3891,3644,247,0,0,3891,`f33,gapm_cfg.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1065,0,1065,1006,59,0,0,1065,`429,gapm_list.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
3016,0,3016,2854,162,0,0,3016,`bc8,attc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
5200,0,5200,4958,242,0,0,5200,`1450,atts.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1141,0,1141,1112,29,0,0,1141,`475,gattc_rc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1379,0,1379,1368,11,0,0,1379,`563,gattc_sdp.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
1535,32,1535,1430,105,0,32,1567,`61f,l2cc.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
626,0,626,626,0,0,0,626,`272,l2cc_lecb.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
2741,0,2741,2364,377,0,0,2741,`ab5,l2cc_pdu.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
58,0,58,58,0,0,0,58,`3a,kernel_queue.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
104976,18723,104966,91400,13566,10,18713,123689,`1e329,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libbluetooth_host_ble_ap.a
20,4,20,20,0,0,4,24,`18,audio_osi.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaudio_osi.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaudio_osi.a
20,4,20,20,0,0,4,24,`18,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaudio_osi.a,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaudio_osi.a
32,4,32,32,0,0,4,36,`24,video_osi.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libvideo_osi.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libvideo_osi.a
32,4,32,32,0,0,4,36,`24,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libvideo_osi.a,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libvideo_osi.a
1308,4,1308,960,348,0,4,1312,`520,lfs_flashbd.c.obj (ex armino/littlefs/liblittlefs.a),armino/littlefs/liblittlefs.a
1308,4,1308,960,348,0,4,1312,`520,armino/littlefs/liblittlefs.a,armino/littlefs/liblittlefs.a
16951,167,16951,16692,259,0,167,17118,`42de,ff.c.obj (ex armino/fatfs/libfatfs.a),armino/fatfs/libfatfs.a
1162,0,1162,220,942,0,0,1162,`48a,ffunicode.c.obj (ex armino/fatfs/libfatfs.a),armino/fatfs/libfatfs.a
113,0,113,90,23,0,0,113,`71,ffsystem.c.obj (ex armino/fatfs/libfatfs.a),armino/fatfs/libfatfs.a
1128,0,1128,846,282,0,0,1128,`468,disk_io.c.obj (ex armino/fatfs/libfatfs.a),armino/fatfs/libfatfs.a
82,0,82,82,0,0,0,82,`52,driver_udisk.c.obj (ex armino/fatfs/libfatfs.a),armino/fatfs/libfatfs.a
19436,167,19436,17930,1506,0,167,19603,`4c93,armino/fatfs/libfatfs.a,armino/fatfs/libfatfs.a
5896,0,5896,4376,1520,0,0,5896,`1708,audio_element.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
1290,0,1290,1026,264,0,0,1290,`50a,audio_event_iface.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
2033,4,2033,1642,391,0,4,2037,`7f5,audio_pipeline.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
990,0,990,880,110,0,0,990,`3de,ringbuf.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
1443,0,1443,1320,123,0,0,1443,`5a3,framebuf.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
282,0,282,192,90,0,0,282,`11a,audio_mem.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
4,0,4,4,0,0,0,4,`4,audio_thread.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
1228,0,1228,936,292,0,0,1228,`4cc,audio_port.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
449,0,449,344,105,0,0,449,`1c1,cb_port.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
558,0,558,454,104,0,0,558,`22e,rb_port.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
858,0,858,632,226,0,0,858,`35a,fb_port.c.obj (ex armino/audio_pipeline/libaudio_pipeline.a),armino/audio_pipeline/libaudio_pipeline.a
15031,4,15031,11806,3225,0,4,15035,`3abb,armino/audio_pipeline/libaudio_pipeline.a,armino/audio_pipeline/libaudio_pipeline.a
756,0,756,406,350,0,0,756,`2f4,count_util.c.obj (ex armino/audio_utils/libaudio_utils.a),armino/audio_utils/libaudio_utils.a
756,0,756,406,350,0,0,756,`2f4,armino/audio_utils/libaudio_utils.a,armino/audio_utils/libaudio_utils.a
572,0,572,414,158,0,0,572,`23c,g711_decoder.c.obj (ex armino/g711_decoder/libg711_decoder.a),armino/g711_decoder/libg711_decoder.a
572,0,572,414,158,0,0,572,`23c,armino/g711_decoder/libg711_decoder.a,armino/g711_decoder/libg711_decoder.a
568,0,568,410,158,0,0,568,`238,g711_encoder.c.obj (ex armino/g711_encoder/libg711_encoder.a),armino/g711_encoder/libg711_encoder.a
568,0,568,410,158,0,0,568,`238,armino/g711_encoder/libg711_encoder.a,armino/g711_encoder/libg711_encoder.a
518,88,518,380,138,0,88,606,`25e,raw_stream.c.obj (ex armino/raw_stream/libraw_stream.a),armino/raw_stream/libraw_stream.a
518,88,518,380,138,0,88,606,`25e,armino/raw_stream/libraw_stream.a,armino/raw_stream/libraw_stream.a
5160,44,5160,3160,2000,0,44,5204,`1454,uac_mic_stream.c.obj (ex armino/uac_mic_stream/libuac_mic_stream.a),armino/uac_mic_stream/libuac_mic_stream.a
5160,44,5160,3160,2000,0,44,5204,`1454,armino/uac_mic_stream/libuac_mic_stream.a,armino/uac_mic_stream/libuac_mic_stream.a
5647,44,5647,3544,2103,0,44,5691,`163b,uac_speaker_stream.c.obj (ex armino/uac_speaker_stream/libuac_speaker_stream.a),armino/uac_speaker_stream/libuac_speaker_stream.a
5647,44,5647,3544,2103,0,44,5691,`163b,armino/uac_speaker_stream/libuac_speaker_stream.a,armino/uac_speaker_stream/libuac_speaker_stream.a
4853,0,4853,4044,809,0,0,4853,`12f5,jdev.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a
13520,0,13520,13328,192,0,0,13520,`34d0,tjpgd.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a
18373,0,18373,17372,1001,0,0,18373,`47c5,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libtjpg_sram.a
1000,0,1000,1000,0,0,0,1000,`3e8,image_scale.c.obj (ex /Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libscale_sram.a),/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libscale_sram.a
1000,0,1000,1000,0,0,0,1000,`3e8,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libscale_sram.a,/Users/hiroya/Project/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libscale_sram.a
